# %ECSV 0.9
# ---
# datatype:
# - {name: MJD, datatype: float64}
# - {name: ra_pi_amp, datatype: float64}
# - {name: dec_pi_amp, datatype: float64}
# - {name: filter, datatype: string}
# - {name: seeingFWHM, datatype: float64}
# - {name: snr, datatype: float64}
# - {name: position_errors, datatype: float64}
# - {name: fiveSigmaDepth, datatype: float64}
# - {name: fieldRA, datatype: float64}
# - {name: fieldDec, datatype: float64}
# schema: astropy-2.0
MJD ra_pi_amp dec_pi_amp filter seeingFWHM snr position_errors fiveSigmaDepth fieldRA fieldDec
62882.284287174116 0.5130645207638997 -0.3280130494239364 z 0.632295034702763 95.18090486968504 0.012005440653988135 23.19894956228683 151.42754303836662 1.9603182397818935
62882.30066128487 0.5128422492856314 -0.32795825466598394 y 0.5696160765152505 50.998527624306945 0.01499174718467612 22.521469083626883 151.42754303836662 1.9603182397818935
62882.328837863475 0.5103843736578453 -0.3248653589561754 z 0.5411408268406805 111.54625960755709 0.01111462116151049 23.37121251918711 151.27117558755876 2.1769864196715263
60368.22277304985 -0.16035617316017 -0.10149096808227662 y 0.6342908392281125 39.76119225999283 0.0188277081192691 22.251223485325045 151.35500554966268 2.3402609629697393
61077.32858770093 0.1808916786797335 -0.2377648087433449 y 1.3957623176025618 15.959683189281078 0.0880253779272186 21.260135654298132 150.9735154491406 1.6559369650065339
60368.206450014135 -0.16009370083651772 -0.101594738896022 z 0.7559385397997265 62.02256598240655 0.015765477913935858 22.73394931365473 151.35500554966268 2.3402609629697393
60367.212797032436 -0.143741648330295 -0.11235945613704873 y 0.7804744302883336 29.423387685125398 0.02834801601329674 21.924306674436504 151.37610743779032 2.0788257369235996
60367.196524856685 -0.14347927689238607 -0.11246247693324164 z 0.750873253566876 53.66725603579063 0.017197550181988486 22.576848465966176 151.37610743779032 2.0788257369235996
59930.3435615442 0.8247474411927525 -0.37966709231274554 z 0.8672206071089007 65.98755773755141 0.016514145238711045 22.80123012667639 151.2190833056611 1.7406344894867998
61077.31237947021 0.18115051981453764 -0.23784899843612436 z 1.1762552561451916 37.82949776879934 0.03266208712231969 22.197151428058813 150.9735154491406 1.6559369650065339
61077.26234714377 0.18194942503446154 -0.23810875597974582 y 0.7810032253559904 32.654082443942734 0.02592384321017581 22.03741870142983 150.9735154491406 1.6559369650065339
59957.35071869211 0.5495713982610873 -0.33458169424494283 z 0.6634136327057114 76.23416761437875 0.013256329121784972 22.9579491458739 151.64732340432025 2.11137282540768
61077.24612547142 0.18220841753375142 -0.23819293560529442 z 1.094874867024694 43.15931786948653 0.027268046253103667 22.340261419325053 150.9735154491406 1.6559369650065339
61135.08438757878 -0.6700265447660267 0.13230404004452362 z 0.7204935403353444 73.27148734575968 0.014024689531007996 22.914912507706525 151.855132409366 2.0942810389920012
61189.98307634993 -0.9437090174321864 0.3746003222490248 z 1.436402009189412 31.270194134991485 0.04701107103352302 21.990401432872805 151.71050596840095 1.9311029957841923
61432.355012212014 0.3550354932373749 -0.2776536494131889 y 0.7410938636245942 32.356589634411066 0.024991821491319573 22.027481841581036 151.8295341133398 2.2853736791851853
61432.3226095083 0.3468029656312949 -0.2848431512469932 y 0.7697572507392124 33.200731116386045 0.025249591094039736 22.055444107781188 151.2514114537673 1.8151375169605477
61432.30585867868 0.3470555888227657 -0.2849164364688953 z 0.6770809723364325 75.42580417548103 0.01343810284941081 22.94637486225074 151.2514114537673 1.8151375169605477
63319.153011435854 -0.5863908053638748 0.08048180621120704 y 0.7627693509811286 29.2177422821319 0.02795608773082694 21.916691624222207 150.98182807051896 1.974870295174697
60015.1320230574 -0.3565177761621778 -0.0379930367030306 z 0.7097010871150881 78.31234267663356 0.01349547555642718 22.98715052884866 150.92115985482022 1.4551765993370016
63267.271592192694 0.207904859796016 -0.25794916955553354 z 0.6931351576655653 89.97374056651707 0.012623302109469738 23.137864429671822 150.76283588361113 1.0733841103787647
60658.34755311911 0.8362372679268929 -0.3809601079280783 z 0.6119263128484105 79.44851280768371 0.012622341014846479 23.00278941937271 150.65739565465617 1.0856240759282831
62279.95421543812 -0.9469718908978257 0.35918101613865144 z 1.1044589963814215 33.80474894926263 0.03416783159170855 22.07501927665772 150.57810955131137 1.141266317844278
62163.22852320443 0.3373542852971302 -0.2919477021274633 y 0.7857198576359431 33.69997410061938 0.025369195693305795 22.071648906919723 150.78199670749046 1.3226974898001254
62163.21346512574 0.33758299211946435 -0.2920131425666846 y 0.7392887632351635 35.359484543855125 0.023176190028759924 22.12383980270831 150.78199670749046 1.3226974898001254
62230.036714633796 -0.6728826752195145 0.11868666599960292 y 0.8273666568234836 34.02402691422813 0.02629301752001998 22.08203927228157 150.48444012938364 1.5973878563620205
62230.03629796713 -0.6728779116320605 0.11868401375149354 y 0.9047148264392489 30.923916216303727 0.03091799625829358 21.97831120902144 150.48444012938364 1.5973878563620205
62230.03588130047 -0.6728731481358484 0.1186813614983748 y 0.9063774333856474 30.835078983818608 0.031048807385323708 21.975187652174295 150.48444012938364 1.5973878563620205
62230.03921463377 -0.6729112556455763 0.11870257935229049 y 0.8253802030915937 34.202105283550225 0.026122300607659802 22.08770708799095 150.48444012938364 1.5973878563620205
62230.03963130043 -0.6729160189582306 0.11870523155951981 y 0.8250618031581263 34.2311520815432 0.026094792494222138 22.08862877909032 150.48444012938364 1.5973878563620205
62230.04004796709 -0.6729207821798214 0.1187078837576249 y 0.824747000077784 34.26001772211998 0.02606755050961357 22.089543947366558 150.48444012938364 1.5973878563620205
62230.03713130046 -0.6728874387150109 0.1186893182391248 y 0.827026479651681 34.054158141409346 0.02626388265667201 22.083000360370328 150.48444012938364 1.5973878563620205
62230.00750167109 -0.6725486157935634 0.1185006996434941 z 1.3017932473051463 44.881357849908156 0.030680649536478612 22.382739958365427 150.48444012938364 1.5973878563620205
62230.00708500443 -0.6725438500080677 0.1184980469796067 z 1.302772045619959 44.81441110773457 0.030742269010833694 22.381119223828883 150.48444012938364 1.5973878563620205
62230.006668337766 -0.6725390839483087 0.1184953943107994 z 1.3037581689796915 44.74728867391573 0.030804350579908688 22.379491803394234 150.48444012938364 1.5973878563620205
62230.006251671104 -0.672534317979792 0.1184927416352831 z 1.3047516508883918 44.679990796381944 0.030866897779854748 22.377857676618426 150.48444012938364 1.5973878563620205
62230.00583500444 -0.6725295519193174 0.11849008895341565 z 1.3057525251962196 44.61251772148537 0.0309299141866046 22.37621682285766 150.48444012938364 1.5973878563620205
62230.00541833778 -0.6725247858593796 0.118487436265197 z 1.3067608261030856 44.5448696939807 0.030993403416390484 22.37456922126533 150.48444012938364 1.5973878563620205
62230.00500167112 -0.672520019707484 0.11848478357340024 z 1.4629389832792956 39.585860863664706 0.038285156849654195 22.246425223835576 150.48444012938364 1.5973878563620205
62230.004585004455 -0.6725152535559462 0.11848213087364216 z 1.4640886740654164 39.52534138057837 0.03836786226715203 22.244764063220295 150.48444012938364 1.5973878563620205
62229.99916833785 -0.6724532907442086 0.11844764525384424 z 1.2395967656184608 46.430116064978364 0.028509464395702983 22.419574412428158 150.48444012938364 1.5973878563620205
62229.998751671184 -0.6724485241348498 0.11844499246973189 z 1.2434853389714053 46.165575684003876 0.028731731229565325 22.413370628099397 150.48444012938364 1.5973878563620205
59922.354036083816 0.8719157155011479 -0.37688456679056614 y 0.7286820132005767 22.1363881077717 0.03440325545524403 21.615341890404963 150.67124908349467 1.3420796438432412
62230.040464633756 -0.6729255454008758 0.11871053594991555 y 0.85649474171384 32.922304063985514 0.0278713726949253 22.0463005433036 150.48444012938364 1.5973878563620205
62230.04088130042 -0.6729303085305088 0.11871318813853862 y 0.8561743373286559 32.94967118660323 0.027842129159237818 22.047202701693195 150.48444012938364 1.5973878563620205
62230.04129796708 -0.6729350717515632 0.11871584031794802 y 0.8558576512419004 32.976864018312575 0.027813171908407177 22.048098372714865 150.48444012938364 1.5973878563620205
62230.04171463374 -0.6729398348811962 0.11871849249368983 y 0.8555446744141176 33.00357443885111 0.027784725209417074 22.04897743544574 150.48444012938364 1.5973878563620205
62230.03754796712 -0.6728922021198018 0.11869197047354786 y 0.8266899559622943 34.08410892621005 0.0262350225756543 22.08395485055368 150.48444012938364 1.5973878563620205
62230.03796463378 -0.6728969656156559 0.11869462270314045 y 0.8263570760182696 34.11387915127452 0.02620643579010103 22.084902755738 150.48444012938364 1.5973878563620205
62230.042131300404 -0.6729445979190506 0.11872114466379612 y 0.8552353979244804 33.02774626751923 0.027758289864306077 22.04977233793782 150.48444012938364 1.5973878563620205
62230.04254796707 -0.6729493609576205 0.1187237968310399 y 0.8549298129700783 33.0517395209596 0.027732131456451935 22.050560792774117 150.48444012938364 1.5973878563620205
63236.350049729925 0.642933592163583 -0.36482139744492886 z 0.7044844787652841 78.25928360450567 0.013454914250096114 22.986414659148974 150.5277008300621 1.405833632369014
62230.04296463373 -0.6729541239956537 0.11872644898477624 y 0.8546279108652006 33.075554121682785 0.02770624867443134 22.051342811027112 150.48444012938364 1.5973878563620205
62230.038381300445 -0.6729017290204469 0.11869727492486117 y 0.8260278302031052 34.143468698516585 0.026178120831221306 22.085844088671305 150.48444012938364 1.5973878563620205
62230.04338130039 -0.672958887033508 0.11872910113609739 y 0.8543296830406598 33.09918999156084 0.02768064022388031 22.05211840362192 150.48444012938364 1.5973878563620205
62230.04379796705 -0.6729636499795834 0.11873175328258805 y 1.0150482837656718 27.584833164964785 0.03813192487522076 21.85425089330433 150.48444012938364 1.5973878563620205
62230.03879796711 -0.672906492333101 0.11869992713996236 y 0.8257022090201064 34.17287744912175 0.02615007624812678 22.08677886194422 150.48444012938364 1.5973878563620205
62554.24653309609 -0.08190753758142473 -0.16006397916422266 y 1.0203407362280417 25.004094744910983 0.04201436440512437 21.747602828790026 150.31109786059326 1.0196100689457337
62554.277727935696 -0.08241473035791892 -0.1598720628230635 y 0.8387244574184636 29.018640384667776 0.030583995948350724 21.909267640421408 150.31109786059326 1.0196100689457337
62554.26233476869 -0.0821644577091084 -0.15996677039162074 y 0.8651884937647016 29.009658705848462 0.03145600244659726 21.90893153772309 150.31109786059326 1.0196100689457337
62554.26143971367 -0.08214990519194605 -0.15997227692079766 y 0.8271624184511492 30.483423872511203 0.028918831410599102 21.96273435165462 150.31109786059326 1.0196100689457337
61104.228681878594 -0.2641628355321642 -0.08731106153753602 y 0.7686723632779504 27.05820382542653 0.03011678223603873 21.833322398990198 150.3346864987327 1.0322220757847627
60807.02481944169 -0.9474373271548973 0.31969757840087903 z 0.9400865525217655 46.667761927165465 0.022489783618135487 22.42511742334259 150.28448554180065 1.0537252591524424
61104.09145737407 -0.26200989923925866 -0.08821210453141619 y 0.662411794773189 31.4699076639287 0.02330370542012324 21.997313660781654 150.3346864987327 1.0322220757847627
61133.114954687575 -0.6688072649421826 0.10696668401995758 z 0.7135478065273458 58.269454059331274 0.015810001263961832 22.666177361906755 150.18885826826283 1.1333624400354572
61104.10632606818 -0.2622432465182855 -0.08811449870888356 y 0.6426212307151916 33.34559328190426 0.021711577465980715 22.06017111104289 150.3346864987327 1.0322220757847627
61104.18977560782 -0.263552576666331 -0.08756658007459353 y 0.7117357265172243 30.801638224690862 0.025178102747145496 21.97400952822135 150.3346864987327 1.0322220757847627
61104.20470003202 -0.26378668548607975 -0.08746856818722563 y 0.7327386550422128 29.432215076269458 0.026829108298623366 21.924632360277133 150.3346864987327 1.0322220757847627
61104.213787248664 -0.263929221787916 -0.08740888751389916 y 0.7031581534443774 30.40928572556623 0.02519284772628827 21.96009053729336 150.3346864987327 1.0322220757847627
60668.32538875354 0.7538962152966787 -0.3781222842785333 y 0.5830881843660093 49.68175542276393 0.015418969194820253 22.493067320454404 150.37288499837302 1.3601236921617696
62230.15209656308 -0.676684324200688 0.11544373271063964 z 1.2440818231599973 44.02450075744177 0.02997603509905973 22.361811088463092 150.28940261432103 1.2858990988193522
60668.31569801557 0.7539864585787316 -0.37812907294042963 y 0.5199897199313782 55.955498062382325 0.013651310561396847 22.62218190357919 150.37288499837302 1.3601236921617696
60783.08014929931 -0.8207104848598313 0.2056334297814004 y 0.7046758715432979 39.52661540841266 0.020440973784173682 22.24479905939754 150.32578623093912 1.6150323182607451
60783.07973263265 -0.8207070218601659 0.20563105773734563 y 0.704412514763695 39.56340755113371 0.020420711620163713 22.24580921372016 150.32578623093912 1.6150323182607451
60783.082649299286 -0.8207312619402143 0.20564766183989727 y 0.7275292863454161 38.067669326421246 0.021569618732879242 22.20396570958703 150.32578623093912 1.6150323182607451
60783.080565965975 -0.8207139478589601 0.20563580181615201 y 0.70494226026901 39.48962027722403 0.020461427082493273 22.243782383370956 150.32578623093912 1.6150323182607451
60783.08681596591 -0.8207658868979758 0.20567138111451302 y 0.7466637559962608 36.81791135704058 0.02261138119050584 22.16772285860761 150.32578623093912 1.6150323182607451
60783.08098263264 -0.8207174106750679 0.20563817384097433 y 0.7052116885816287 39.45242235599211 0.020482072596528546 22.242759173647336 150.32578623093912 1.6150323182607451
61065.31994039229 0.3562901835959295 -0.295206349285301 z 0.8647547879707886 70.8189476539165 0.015783004042451282 22.877948661655005 150.24872220861826 1.5927241437535251
60783.07931596599 -0.8207035589524582 0.20562868568309323 y 0.7033199830497404 39.66661416638245 0.020356338965879676 22.248637818829593 150.32578623093912 1.6150323182607451
60783.08181596596 -0.820724336307641 0.20564291785966823 y 0.7269508669740039 38.14110130375129 0.021523593719650635 22.2060580614355 150.32578623093912 1.6150323182607451
60783.08223263262 -0.8207277991239277 0.20564528985514993 y 0.727238491313218 38.10448314654395 0.021546500421566927 22.20501517711964 150.32578623093912 1.6150323182607451
60783.08723263257 -0.8207693491644837 0.20567375298681784 y 0.7469977232121812 36.77598367564846 0.02264026721030111 22.166485734072378 150.32578623093912 1.6150323182607451
60783.08901503997 -0.8207841595706409 0.20568389921224658 z 0.7277167766688104 78.50378448447631 0.013635606246468198 22.989801473096577 150.32578623093912 1.6150323182607451
60783.09109837328 -0.8208014694397273 0.20569575819967767 z 0.7305568231635519 77.87014213630849 0.013711925461407327 22.981002407695563 150.32578623093912 1.6150323182607451
60783.091515039945 -0.8208049313400143 0.2056981299624919 z 0.7309153649014585 77.77130797202199 0.013723242538835815 22.979623496810554 150.32578623093912 1.6150323182607451
60783.09193170661 -0.820808393240659 0.20570050172253304 z 0.8097496291383184 69.6284685953199 0.015337765762947096 22.859542097739578 150.32578623093912 1.6150323182607451
60783.086399299245 -0.8207624246309313 0.2056690092327262 y 0.7463331351543685 36.855874033466954 0.02258460432860764 22.168841776433133 150.32578623093912 1.6150323182607451
60783.08598263258 -0.8207589622726446 0.2056666373403839 y 0.7460058509715688 36.89354939100753 0.022558112508462874 22.169951086889217 150.32578623093912 1.6150323182607451
60783.08556596592 -0.820755499914179 0.2056642654387385 y 0.7456818938475612 36.9310352274996 0.022531855904464482 22.171053693386856 150.32578623093912 1.6150323182607451
60783.09234837327 -0.8208118549579247 0.20570287347175034 z 0.810157113516075 69.53934246856642 0.01535351639861563 22.858151438863853 150.32578623093912 1.6150323182607451
60783.09276503993 -0.8208153166751906 0.20570524520450834 z 0.810568377586721 69.44995352346167 0.015369394287196669 22.856754887759774 150.32578623093912 1.6150323182607451
60783.093181706594 -0.8208187783926354 0.20570761693091513 z 0.8109834337583105 69.36030227957212 0.01538540035055669 22.85535243209447 150.32578623093912 1.6150323182607451
60783.08514929926 -0.8207520373726922 0.20566189352689546 y 0.7453612542958271 36.96833136629135 0.022505833108558564 22.172149609995845 150.32578623093912 1.6150323182607451
60783.093598373256 -0.8208222399268801 0.20570998864569298 z 0.8114022945781053 69.27038925455076 0.015401535520627436 22.85394405940076 150.32578623093912 1.6150323182607451
60783.09401503992 -0.8208257016441459 0.2057123603520623 z 0.8118249727336477 69.18021496413014 0.015417800739517474 22.852529757076194 150.32578623093912 1.6150323182607451
60783.09443170658 -0.8208291631785697 0.2057147320469816 z 0.8122514810538881 69.0897799221168 0.015434196959625628 22.851109512382116 150.32578623093912 1.6150323182607451
60783.09484837324 -0.8208326247126355 0.20571710373313448 z 0.8126818325103082 68.99908464038353 0.01545072514375608 22.849683312442682 150.32578623093912 1.6150323182607451
60783.089431706634 -0.8207876216546643 0.20568627102953774 z 0.7291561068635728 78.2625235875365 0.013667579195850356 22.986459608372893 150.32578623093912 1.6150323182607451
60783.095265039905 -0.8208360861549224 0.2057194754093581 z 0.688856437016827 82.35307003823912 0.013037167687606694 23.04177447381431 150.32578623093912 1.6150323182607451
60783.09568170657 -0.8208395475979251 0.20572184707278987 z 0.6892229938651073 82.24405863150548 0.013047146195143494 23.040336324202784 150.32578623093912 1.6150323182607451
60783.09609837323 -0.82084300904057 0.2057242187268291 z 0.6895927997066463 82.13473802991788 0.013057207870143602 23.038892179885153 150.32578623093912 1.6150323182607451
60783.0813992993 -0.8207208735833122 0.20564054585577793 y 0.7266664050275581 38.17752360928323 0.021500897418481955 22.207094375148543 150.32578623093912 1.6150323182607451
60783.09651503989 -0.8208464703914359 0.20572659036941832 z 0.6899658658819409 82.0251088358851 0.013067353377141485 23.037442027426714 150.32578623093912 1.6150323182607451
60783.096931706554 -0.8208499317424807 0.20572896200556695 z 0.690342203855663 81.91517164946264 0.013077583388225171 23.03598585325052 150.32578623093912 1.6150323182607451
60783.0847326326 -0.8207485749228055 0.20565952160100823 y 0.7450439229428772 37.005437629854825 0.022480042729173588 22.173238850619917 150.32578623093912 1.6150323182607451
60783.089848373296 -0.8207910836465512 0.2056886428352894 z 0.7295012893682072 78.16487268590943 0.013678528816018685 22.98510405128223 150.32578623093912 1.6150323182607451
60783.09026503996 -0.8207945456387958 0.20569101463182743 z 0.7298497959703909 78.06692508235062 0.01368956928396442 22.983742673191404 150.32578623093912 1.6150323182607451
60783.097348373216 -0.8208533930021045 0.2057313336318757 z 0.6907218252176803 81.802346748177 0.013088070409310324 23.034489396417857 150.32578623093912 1.6150323182607451
60783.09776503988 -0.8208568542617283 0.20573370524431925 z 0.6911047416841145 81.68329532220847 0.013099040834132235 23.032908114237806 150.32578623093912 1.6150323182607451
60783.09068170662 -0.8207980075389039 0.20569338642317717 z 0.7302016370643605 77.96868136910142 0.013700701272368505 22.982375462554224 150.32578623093912 1.6150323182607451
60783.09818170654 -0.8208603154292152 0.20573607684611786 z 0.6914909650983534 81.5639603025764 0.013110101470386559 23.031320750653737 150.32578623093912 1.6150323182607451
60783.0985983732 -0.8208637765970601 0.20573844843995515 z 0.6483797962256864 87.38499771387453 0.012452049319891356 23.10616718718383 150.32578623093912 1.6150323182607451
60783.099015039865 -0.8208672376734839 0.20574082002618893 z 0.6487459610461844 87.25635190676336 0.012461074203102144 23.10456761828519 150.32578623093912 1.6150323182607451
60783.09943170653 -0.8208706987497288 0.20574319159650006 z 0.6491152418363457 87.12740403598565 0.012470174427027903 23.102961925179315 150.32578623093912 1.6150323182607451
61815.277197295225 0.04835954022035571 -0.20324267144764777 y 0.7919972914987281 31.18255647568097 0.027296436005448833 21.987354283111134 150.0046916971603 1.348968768148021
61815.26223101338 0.04860352294936361 -0.20332766939597346 y 0.8845220689387939 28.339814846732597 0.03277414193286264 21.883567510492455 150.0046916971603 1.348968768148021
61791.21585507039 0.4276286894370973 -0.3140534764390561 y 0.9285869620664129 29.15432866316264 0.033383673885886485 21.91433260258873 150.20967327381302 1.6211477432958497
61791.21627173705 0.42762266061747684 -0.3140519149755232 y 0.9259978198080481 29.28318057673352 0.033165672966147676 21.919120603178005 150.20967327381302 1.6211477432958497
61791.216688403714 0.4276166318892774 -0.3140503534934734 y 0.9763565850305277 27.706872197989977 0.036630208203155414 21.859043742823033 150.20967327381302 1.6211477432958497
61791.21710507038 0.4276106029782359 -0.31404879199988417 y 0.975734393374329 27.744540153319424 0.03656261401314296 21.860518816853318 150.20967327381302 1.6211477432958497
61791.21752173704 0.4276045741586154 -0.31404723048473676 y 0.9972309578911932 27.132104087975737 0.03809073655021712 21.836283675403617 150.20967327381302 1.6211477432958497
61791.2179384037 0.42759854524739493 -0.31404566895187763 y 0.9966040759656258 27.168616858721343 0.038020813786062084 21.837743812301184 150.20967327381302 1.6211477432958497
61791.21835507036 0.4275925163359956 -0.31404410740399036 y 1.0934912604514562 24.65794150243143 0.04545992032807632 21.73246703401744 150.20967327381302 1.6211477432958497
61791.218771737025 0.4275864873333541 -0.3140425458351711 y 1.0928108061308497 24.690787018102 0.04537549242370368 21.733912322350598 150.20967327381302 1.6211477432958497
61791.21918840369 0.4275804585139125 -0.3140409842529338 y 1.0318799212415546 26.243836519778476 0.04057067051038561 21.800143298538703 150.20967327381302 1.6211477432958497
61791.21960507035 0.4275744295110921 -0.3140394226527165 y 1.0312493387319475 26.278437233172497 0.04049724517427568 21.801573825056032 150.20967327381302 1.6211477432958497
61791.22002173701 0.42756840050827166 -0.3140378610359504 y 1.053074526052544 25.72279972698917 0.042142968826772084 21.77837058017619 150.20967327381302 1.6211477432958497
61791.220438403674 0.4275623715050934 -0.3140362994036194 y 0.9202825792769317 29.676629477508634 0.03258284247826106 21.933611425215712 150.20967327381302 1.6211477432958497
61791.220855070336 0.42755634250245184 -0.31403473775178764 y 0.9197365287678552 29.715154416715936 0.03252709433097308 21.93501996775838 150.20967327381302 1.6211477432958497
61791.221271737 0.42755031340785254 -0.31403317608287035 y 1.1116112556330093 24.350546692381844 0.046732809583787414 21.718846779096083 150.20967327381302 1.6211477432958497
61791.22168840366 0.4275442843136111 -0.3140316143960624 y 1.1109551718340602 24.38183073232951 0.046649310990784065 21.72024076893459 150.20967327381302 1.6211477432958497
61791.22210507032 0.4275382551275907 -0.314030052694942 y 1.1027111652799129 24.589423926573634 0.0459463640432446 21.729445875012352 150.20967327381302 1.6211477432958497
61791.222521736985 0.42753222612512803 -0.314028490973963 y 1.1020707540612935 24.620686682558063 0.045865402048879955 21.73082539276507 150.20967327381302 1.6211477432958497
61791.22293840365 0.42752619693964444 -0.3140269292370613 y 1.0637246953336332 25.570699508459107 0.042784420360828065 21.771931510878954 150.20967327381302 1.6211477432958497
61791.22335507031 0.42752016775308727 -0.3140253674856683 y 1.063117791389806 25.60287043986406 0.04271055283522516 21.773296635477607 150.20967327381302 1.6211477432958497
61791.22377173697 0.42751413847564584 -0.3140238057102124 y 1.0775394614703784 25.25938109328098 0.04381539308554656 21.758631752267043 150.20967327381302 1.6211477432958497
