# %ECSV 0.9
# ---
# datatype:
# - {name: MJD, datatype: float64}
# - {name: ra_pi_amp, datatype: float64}
# - {name: dec_pi_amp, datatype: float64}
# - {name: filter, datatype: string}
# - {name: seeingFWHM, datatype: float64}
# - {name: snr, datatype: float64}
# - {name: position_errors, datatype: float64}
# - {name: fiveSigmaDepth, datatype: float64}
# - {name: fieldRA, datatype: float64}
# - {name: fieldDec, datatype: float64}
# schema: astropy-2.0
MJD ra_pi_amp dec_pi_amp filter seeingFWHM snr position_errors fiveSigmaDepth fieldRA fieldDec
63197.035155946425 -0.7400073630262014 -0.6396598371087219 z 0.7459110516021081 68.66071451342239 0.01476551722715334 22.84434578558884 9.238127133689332 -45.936368355039924
63167.165647955124 -0.36399086056603247 -0.7963511150891543 y 0.6099703959888674 45.48623071074032 0.016728063990118072 22.39727486369528 10.150297519798926 -45.77388350199807
60222.33682121577 -0.05306921749937287 -0.7556960392383572 z 1.034144126045006 53.41303476063083 0.021791253553794444 22.571693123951427 7.639067512976381 -45.20155707874225
60222.36226731477 -0.05347053304538103 -0.7557848393843649 y 0.940180808950657 24.780401237867583 0.03923622723127362 21.737845824363077 7.639067512976381 -45.20155707874225
61625.32546887137 0.7595770665223714 -0.24249426774244237 z 0.8134658622682027 85.74762698973139 0.013783988124947133 23.08563026431358 8.702782806028866 -45.765791058810024
62346.39766892505 0.8333985113091514 -0.11328560442542741 z 1.0606886677107792 49.561470804065564 0.02362251488152274 22.49043545459695 8.623272273600051 -45.017643972107834
61036.07813307258 -0.8991822769462048 -0.2893373350125683 z 0.666185325073965 91.67742381171152 0.012361384126874283 23.158230991335667 7.634596748594117 -45.03127736259173
60543.35486833781 0.601490242772842 -0.4102255169863993 y 0.6841587977118323 37.24361597329463 0.020915318769484218 22.180204588905514 7.935057182968595 -45.53497940612371
62346.407539166416 0.8333277144972644 -0.11341684256953426 z 1.0375193867896866 50.53818330910389 0.022835431230335646 22.511624054973076 8.623272273600051 -45.017643972107834
61008.13005787761 -0.7618568490824806 -0.6081941675844292 y 0.6324624308311926 45.84201130345189 0.017039521453471273 22.40573414892893 8.67033994190927 -45.20311777040509
60270.11894557356 -0.7034333544205593 -0.6596938714378504 y 0.7538259322852194 38.351049971795426 0.022053479822094057 22.21201813547315 7.854185903323791 -45.261694697267
61008.1059156463 -0.7616522162689933 -0.6084061564774673 z 1.01330811372035 58.68811964819612 0.0199527990784237 22.673950476800822 8.67033994190927 -45.20311777040509
61196.43619589761 0.8565046393829264 0.5542901530049363 z 0.7544619100564324 63.355546830842684 0.015550225334110022 22.75703659847817 8.085776767955762 -45.23372694258521
62431.177821911 -0.30478386692474374 -0.7936217513794218 y 0.9461530413356987 27.635284758035127 0.03566765449694701 21.85623484909748 8.677837408686154 -45.35022039362832
62430.257679075075 -0.2939979437724164 -0.7931301209612394 z 1.082482912329623 38.59887004342983 0.02977397315772782 22.21901146709024 8.494608053382972 -45.34160153226333
62430.20919383607 -0.2932713232327894 -0.79313966719261 y 0.8484117677644115 30.130562106633345 0.029880836103717806 21.950093073697808 8.494608053382972 -45.34160153226333
62430.23317007547 -0.29363066724203085 -0.7931350160485081 z 0.9921148202074374 43.74037620513768 0.024788476517746776 22.35478127422634 8.494608053382972 -45.34160153226333
63582.12689483865 -0.8782633719749915 -0.42526415418509034 z 0.8304068481392972 54.670557935540785 0.018185556607738806 22.59695875433014 8.163123512244828 -45.64534722197979
60547.27288385433 0.5659124852145458 -0.4493259327003783 z 0.7984820420385965 81.42163111288069 0.01400615781152734 23.029424484950912 8.855267606435898 -45.64389165148322
63192.017458763796 -0.687529491613111 -0.6784242433359778 z 0.7401204100851306 62.25117757738707 0.015535587971835551 22.737943917154652 9.546081527480203 -44.932260775905256
63517.09535734382 -0.14528995152779542 -0.7838222482297652 y 0.7617504219457368 40.292899144361584 0.02138717787763004 22.265646281054874 9.267719807946582 -45.36587207188378
60563.337934128824 0.35038605930376193 -0.6081194985651067 z 0.8894927706518971 74.77403374095935 0.01554055107372589 22.93695201320501 9.163972418781164 -45.623355294092704
62668.426340652375 0.9041131548999636 0.4450212372310464 y 1.0413659621935 25.79779360854652 0.041586683139500195 21.781531398970287 9.054194413858651 -45.33058783516182
63140.256188308194 0.03284018492422709 -0.7511139669767761 z 0.9751954748632267 44.53501954682548 0.02407261013529484 22.374329107328876 9.034986364984393 -45.77578092872798
62668.41625493921 0.9040724781486996 0.4451346369764484 y 1.0945586272819685 24.353829153960717 0.04604306261567431 21.718993126824408 9.054194413858651 -45.33058783516182
60923.2406588232 0.4367461608514576 -0.5551430224780439 y 0.6403674275540503 44.59247747606122 0.01749920363042662 22.37572899321702 9.685146013666564 -45.4239040574738
60923.264245118466 0.4364157888088818 -0.5553722646018646 y 0.5664904401219424 51.2174564237122 0.014910887231783389 22.526120005681157 9.685146013666564 -45.4239040574738
62402.350990435385 0.16930370671209852 -0.7070020650025408 y 0.7650967954275075 29.741342750313528 0.0276003066637075 21.9359764191177 10.083109106867694 -45.470143864620596
60221.3392882363 -0.005083947514801376 -0.7582748619056854 y 0.7427447540257166 35.106755942120074 0.023401024428559715 22.116051739444792 9.512135369818907 -45.70324462658184
63847.27124398346 0.3935100624314822 -0.5820332634501646 y 0.9403646436824918 28.856591140406678 0.03408733254644178 21.903187554463983 9.009472415902 -45.69784003504235
60892.412241785605 0.7904104961953592 -0.19036209048354308 y 0.8457325828229204 36.852657254615224 0.025033133763597813 22.16874700929551 9.55034249155869 -44.94959051948729
62727.42373460753 0.7008015213662769 -0.3154469651461767 y 0.7301036736271883 31.02774721677242 0.02556740933436413 21.98195060062751 9.44725003560205 -45.53727861726421
62402.38846741489 0.16871999217788902 -0.7072427534400728 z 1.0422547762275745 34.557604527314474 0.031774535450071445 22.0989340649513 10.083109106867694 -45.470143864620596
63517.07235165782 -0.1449302817378764 -0.7837753343676943 y 0.7833901435971604 37.989122754841254 0.022918191299429735 22.201723151506183 9.267719807946582 -45.36587207188378
60243.032996746704 -0.34375803636638225 -0.7850402182194116 z 0.7451983444485003 62.96616393494267 0.015494027629333742 22.750343078511918 9.269886424420026 -45.145199812075184
60892.400823937336 0.7905080559523183 -0.1902127303566912 z 0.8897096442661994 77.2282242583805 0.015255244447264995 22.972015111745563 9.55034249155869 -44.94959051948729
63546.040040675296 -0.5522515170466481 -0.7498536110004624 z 1.1085450560977468 58.969893286996296 0.021292799120781334 22.679150843838038 9.946759534837675 -45.63221002103437
63546.06578685166 -0.552576249643653 -0.7497315335174013 y 1.2889618437588306 23.914885117425122 0.05481772094808557 21.69924573652152 9.946759534837675 -45.63221002103437
60271.06517493566 -0.6903295525530346 -0.6718846294312302 z 0.6456975704419127 87.50058201349637 0.012427985831079893 23.107602343556 10.011437862784026 -45.43280960461783
60299.18871468292 -0.8919816078974613 -0.36471160662770274 y 0.9060819574663976 21.213200504765478 0.043868103839217576 21.569090481373053 7.3703987604561165 -44.81573212029623
60299.166183229645 -0.891925701117514 -0.36498446883182234 y 0.8698512783581744 24.59544143516674 0.03675295282041154 21.729711543198146 7.3703987604561165 -44.81573212029623
60540.36553172644 0.6289238408422894 -0.3672108939638024 y 0.6562549609901162 40.845783634606136 0.01892451538679631 22.280443070417192 7.32373577139106 -44.47469668965362
60540.21060094451 0.6307324261275362 -0.36539974939341796 y 0.6360440198288686 39.91228946537597 0.018813758618551054 22.25534159085886 7.32373577139106 -44.47469668965362
60540.38846709832 0.6286557431111203 -0.3674787919654308 y 0.6063792400919783 43.8534554575689 0.017064494481327012 22.35758453797778 7.32373577139106 -44.47469668965362
60540.32038183216 0.6294513378314716 -0.3666833541611142 y 0.6641585785403461 41.029497175495464 0.019027088603753045 22.28531547574944 7.32373577139106 -44.47469668965362
60540.29651402 0.629730045188764 -0.36640439051398005 y 0.6614059996524189 41.08743861160239 0.01895073232933183 22.286847659696004 7.32373577139106 -44.47469668965362
63165.058551196606 -0.37949646952371235 -0.7739459432278294 z 0.8852643195693258 61.41603873131784 0.017543367701316714 22.723279492864187 7.190957551212979 -44.36869623993994
63201.1062843111 -0.7904506371426787 -0.5836630908173159 z 0.7123115585470247 77.30893707876885 0.013597599059135837 22.97314924464271 7.444210083247839 -43.77438596407903
62838.10868213607 -0.809863466124432 -0.5616181454280293 z 0.6340889617912222 94.9667010105363 0.012024217587668883 23.19650336810648 7.096099205003426 -44.26181073672938
61689.17135202881 -0.15395882385903087 -0.7635952085770233 y 0.7090625139585325 41.31892786039725 0.019861779365359083 22.292947599064835 6.9622522250581085 -44.00933229513665
60981.22055700285 -0.47765900988654936 -0.7501088420143233 y 0.5771998704764312 45.42062543899963 0.01617065927219698 22.395707764487703 7.337174690410712 -43.65263337688908
60981.19651848566 -0.47733661690532947 -0.7501787329453968 z 0.5655497937060537 90.64947172699802 0.011786578526479137 23.14598818297131 7.337174690410712 -43.65263337688908
60630.170304235464 -0.6517489507905382 -0.6872032179010066 y 0.7462397206668007 34.723067611830565 0.023703815053306695 22.104120204099097 7.3980907939826555 -44.07343420422264
60973.10102935942 -0.3693858370155858 -0.7698632852750443 y 0.559789813926256 59.24988626941527 0.013757314842175844 22.684293791788818 7.014971538118411 -44.23876181187852
60921.165563802475 0.42956685511604803 -0.5310676661544852 y 0.8065978015313219 34.98875741016733 0.025128537842674232 22.11239628724418 7.364207424750731 -44.149859776993715
60973.07737491019 -0.369044675596338 -0.769891412151166 y 0.5946277514978643 54.780433729418604 0.014758913698151988 22.59913865541097 7.014971538118411 -44.23876181187852
60921.142995827126 0.42988378666506644 -0.5308501321062424 y 1.0424565375530015 25.558134131665177 0.04199563519443364 21.771397851735376 7.364207424750731 -44.149859776993715
60866.44471464029 0.9244671197527883 0.14087653152076324 z 0.9445880264411912 41.7162075361489 0.02475306178273193 22.30333703762406 7.288419472698604 -43.6225829601241
60955.28374234521 -0.09322364149771536 -0.7496415956404884 y 0.9854173124589376 23.451396205754055 0.043193093061709556 21.677996749261474 7.341191013543773 -43.80293560708491
62517.08837374822 -0.8618515162586494 -0.029363703554332363 z 0.7968089629851495 56.80839405824606 0.01722602103148843 22.63860626962734 7.270204820673688 -43.98125271041716
60282.08130658562 -0.8081621462594178 -0.5541351408588069 z 0.6612774926568186 104.59186060374572 0.011831037851600945 23.301319711185524 7.600046252997109 -44.449587995038804
61719.191881463434 -0.5643297095033791 -0.7369261260235205 y 0.8176784660725016 32.34571491765575 0.027185386725697466 22.02711687548313 8.148280839382293 -44.64959216208549
60628.04115671459 -0.6196882562849714 -0.7060617708071412 z 0.809507654696372 62.605760897240394 0.016345983135441017 22.74411073475659 8.085954267990573 -44.292612920918025
