# %ECSV 0.9
# ---
# datatype:
# - {name: MJD, datatype: float64}
# - {name: ra_pi_amp, datatype: float64}
# - {name: dec_pi_amp, datatype: float64}
# - {name: filter, datatype: string}
# - {name: seeingFWHM, datatype: float64}
# - {name: snr, datatype: float64}
# - {name: position_errors, datatype: float64}
# - {name: fiveSigmaDepth, datatype: float64}
# - {name: fieldRA, datatype: float64}
# - {name: fieldDec, datatype: float64}
# schema: astropy-2.0
MJD ra_pi_amp dec_pi_amp filter seeingFWHM snr position_errors fiveSigmaDepth fieldRA fieldDec
60900.35263354239 0.5750311469891852 -0.0407550304743382 z 0.9857467940712886 47.771685674459654 0.022929986292640637 22.450501404394707 358.4567842377609 -20.75685074907436
61341.171156761375 -0.5373413418638444 -0.483396626163737 z 0.7247726231809929 71.2693907913521 0.014262479358563927 22.884832605350987 358.1490825325327 -20.184758253974266
62048.238626892016 -0.2011613361136841 -0.41022445808335517 y 0.837700159729503 25.3566713819262 0.03451698162732366 21.762805594898996 358.55162438246754 -20.300830149917108
63490.11708048537 0.09819109376941092 -0.3045236429485044 z 0.9187265507419761 59.68819499758179 0.0183552903232559 22.692296103651547 358.66062326073217 -20.814735354421853
60900.36908228876 0.5748269478288532 -0.040895682893611306 y 1.0695878739625664 23.766056457096347 0.04610245959961253 21.692467800337095 358.4567842377609 -20.75685074907436
60182.24145904418 0.41422321782190524 -0.14149632586489932 y 0.5160386789842523 61.71690379956742 0.01303505765393431 22.728585315022226 358.94233037809875 -20.625420922042924
60275.12742706718 -0.8239276935966917 -0.469329287729837 y 0.7135937648135557 33.332583328271774 0.02362869186282706 22.05974742285649 358.61954580630913 -20.512892511125003
60869.3173192735 0.8695419296295848 0.22416126743998044 z 0.7615716539250549 53.717806450728915 0.01734920411262836 22.5778706643697 358.81685368217256 -20.33889370569022
62732.33764578282 0.4985447963562285 -0.09215705853268577 y 0.8041307200650675 36.48512064163076 0.02420247884864959 22.15786445573088 358.65499491507825 -20.737645774424667
62342.28102329636 0.7762004333634579 0.12035568023557204 y 1.0914552692203179 21.91677393488518 0.05079409089106195 21.60451655924415 358.6637584205054 -20.656005932614715
60182.22430412731 0.4144647414324054 -0.1413549822667451 z 0.668467531090868 94.34379299835997 0.012255753628738344 23.189358320755858 358.94233037809875 -20.625420922042924
60275.11126464274 -0.8238242280763594 -0.46937514591668955 z 0.712955517654841 63.541162174281844 0.015029862348304142 22.760212873794362 358.61954580630913 -20.512892511125003
59862.24966190759 -0.28629343441590965 -0.4404666176779127 y 0.8947103192046687 22.508438176128664 0.04098856124354837 21.633438391807715 358.60904978478413 -20.803935997700098
62732.32111515686 0.498763917539076 -0.09201741696171453 z 0.7254368334526266 82.57257299589149 0.013311049968808414 23.044664533170852 358.65499491507825 -20.737645774424667
62431.17152382668 -0.4592806202186083 -0.4830583251445961 y 0.86532256135816 26.856033434564523 0.03373691128484275 21.825179661453863 358.6433130549707 -20.80495732496568
61994.393338936374 0.5924193919672588 -0.02240843670546637 y 0.8601882971803365 31.187989667326047 0.029337655630972886 21.987543443323965 358.4059454942715 -20.285002724516993
61341.12287693034 -0.5367307181587107 -0.4833161012868364 z 0.6698772779673872 81.07758451197077 0.01297164420145835 23.02482699311135 358.1490825325327 -20.184758253974266
62342.29675221812 0.7760634696833113 0.12022462769743486 y 1.027805308422908 23.798500033185785 0.04433043759472341 21.693948952406377 358.6637584205054 -20.656005932614715
60217.23354515557 -0.12373907515349483 -0.3718987654256616 y 0.9659519305034678 22.05902460223628 0.0449167391118848 21.611540751801183 358.75520942569716 -19.608576312544667
62818.13300483188 -0.7162757549592091 -0.4931662313261751 y 0.7905709522283514 34.9772139528064 0.024715805344941694 22.11203802309221 358.63517965842897 -19.941120092119814
62041.16468097487 -0.09883944077229302 -0.36862188436457993 z 1.332108493279553 44.74699633014349 0.03140446055953833 22.379484710020222 358.1220171994643 -20.04992658021227
60576.280125220364 -0.026732382505533895 -0.3330609135383426 z 0.6079844701600097 99.03591170796928 0.011734039966751666 23.24205674910237 358.6197942335398 -19.461084898745085
61274.241164389576 0.4617529400183194 -0.10378949978582726 z 1.3432167240570803 45.32560667723121 0.03127656067881672 22.393434053611113 358.4499931920163 -20.048292648349484
60566.182380385006 0.12709280548182955 -0.27269621620504614 z 0.7625144482242611 79.8335558833495 0.01382849886869744 23.008038673421257 358.3591955056381 -19.82893722599114
60518.41918158787 0.7566365246026359 0.118354885206217 z 1.0606670747056317 53.456231342604106 0.022219281062017072 22.57257083364729 358.508926822728 -19.404794171666584
62042.0934818996 -0.1064114972881611 -0.3730947760028827 z 0.7535361382203637 71.81942874808747 0.014494275394057161 22.893179855220996 358.5213256063795 -19.98779425247992
63198.1113586316 -0.8311809308546219 -0.4689620982855334 z 0.6655513306149231 66.4936768110101 0.014148672511131987 22.809525859686396 359.00302079050675 -19.992827255418767
63457.27378074693 0.5649437583720215 -0.026195444076068046 y 0.8441766176955815 37.13076962392314 0.02483728487896348 22.176909866935755 358.2288666178096 -19.46509689547075
62818.11654063756 -0.716116196723504 -0.4931766473010958 z 0.8083028544326037 69.50471722873968 0.015337682868693938 22.857610691170823 358.63517965842897 -19.941120092119814
61274.25791428851 0.4615236001646607 -0.10392822071184017 y 1.1973515036894198 25.139148779596873 0.04866742031882173 21.75345140974814 358.4499931920163 -20.048292648349484
61658.17593046013 0.18905586607915978 -0.24110592178521742 z 1.0480430507200291 55.87802421639346 0.021255212638129364 22.620677593042345 358.60607219165877 -19.4234388230798
60217.21831345314 -0.12350191915735452 -0.3718151177100746 y 0.7887751237580856 27.822112758957726 0.030062595466455563 21.863550255197683 358.75520942569716 -19.608576312544667
61658.1261944615 0.1898224857810635 -0.2407421447651381 z 0.9061364566230566 61.394900037358944 0.01782785655009558 22.722905730627545 358.60607219165877 -19.4234388230798
60890.252980146965 0.6975404127535954 0.060694504390447906 z 0.7956893873035089 78.44261924653459 0.014244027505890143 22.98895520564362 358.9601683772835 -19.771350760235467
62076.162749416944 -0.5763430800172474 -0.4988711732239488 y 1.0370342915915407 21.84878840343513 0.04850614459098946 21.601143385985353 359.5955559672307 -20.418794083620373
63434.35828258182 0.810754785788588 0.15401552374921987 z 0.589448480701622 91.56824848613863 0.011892783369139433 23.15693725690604 359.18876115995477 -20.703357145333946
60928.29569975265 0.1947119378841524 -0.26181936681646056 y 1.310661542356782 18.760349508184973 0.07057543997033679 21.435677301887793 359.4121168692581 -20.5618231135592
61958.30266183905 0.9034436057162434 0.2729694641634062 y 1.0236714753443195 23.60914442002116 0.044497329880320485 21.685275611198538 359.3443544858758 -20.56939719397025
60510.33575371763 0.8318884492240571 0.17493506354904942 z 1.4230772537338086 37.24538685500077 0.039495095575717884 22.180256212912013 359.4460543615682 -20.684352314454525
60928.31110615136 0.19447477638199487 -0.2619327005094247 y 1.5569846185806024 15.310971044950026 0.1021812856723278 21.215081827122155 359.4121168692581 -20.5618231135592
62338.32837577079 0.8138745155704908 0.1601313859244637 y 1.2547521696337844 24.158809682389446 0.052891597343246825 21.71026382054087 359.23386747398814 -20.2395710387506
62076.14336509357 -0.5761073551991512 -0.4988507799760854 y 1.2720766762757152 18.14940649399819 0.07079894426268245 21.39973105837596 359.5955559672307 -20.418794083620373
63489.13941866125 0.12739812791786106 -0.2911282424448832 z 1.2783240017244306 46.17243501171113 0.02943649707028795 22.413531935894305 359.4635708252984 -20.44736065610391
62338.31170276934 0.8140025534540741 0.16026671491843691 z 0.6401830965992816 99.11763007671011 0.011904468795802125 23.242952262710318 359.23386747398814 -20.2395710387506
61958.31773841779 0.9033823427828801 0.2728594632771132 y 0.824175950586253 30.640788409635704 0.02869673232335402 21.968324828698208 359.3443544858758 -20.56939719397025
62076.17796635417 -0.5765280812097368 -0.4988871426055858 y 1.3283350996918295 16.354802499750424 0.08183317749775426 21.28668824906414 359.5955559672307 -20.418794083620373
63489.156141489555 0.12713752691854058 -0.29124559008380985 y 1.448024691971432 19.986657055665713 0.07313644827774413 21.504425390702625 359.4635708252984 -20.44736065610391
62076.12855321669 -0.5759271899450361 -0.49883515907537096 y 1.0973559618017235 21.525171913266963 0.0519516426906132 21.584941560866177 359.5955559672307 -20.418794083620373
63461.21513527361 0.5285670402456795 -0.056444827636713234 z 1.10815005636207 51.3949778198326 0.0237675402226297 22.529876696585095 359.1961728967166 -19.48610520996212
61223.34739207359 0.9210316280460228 0.31063000906903687 z 0.8853704375643398 49.38574640109553 0.020528046153501275 22.48657904403108 359.15750698182933 -19.70837076600905
62697.33761749766 0.8611789918762595 0.22030695981369872 y 1.7934972851619286 13.726895067312208 0.1310378410033807 21.096505773688968 359.97820323556 -19.452048320600667
61246.29371455517 0.7928236923801029 0.13772670098713616 z 0.6816099598172863 87.46845013685541 0.01267774449501513 23.1072035673639 359.73120022620924 -19.964106438620878
60511.26681658644 0.8287322397675655 0.1785878064584529 y 0.9181382508590729 26.761564795248166 0.03573576972310203 21.82135374864017 359.89108114954144 -19.773220790002217
60628.14280226621 -0.718059451035461 -0.4888370076055999 y 0.8030640069444268 28.732710348435177 0.029684555519642896 21.898516476159525 359.31966690475144 -19.61093801721462
60163.36868924771 0.6663489322462658 0.03241714653713067 z 0.8239441172657613 71.8045200282565 0.015220760489751198 22.892954448008854 359.88298541487995 -19.880992400061185
62697.32239462312 0.8612702969431776 0.2204230163543794 y 1.4435400247206276 16.893611324257808 0.08603202691922253 21.321881234246526 359.97820323556 -19.452048320600667
62697.307882268884 0.8613572884910672 0.2205336426390532 y 1.1871320139456956 20.30992061509588 0.05930009473687602 21.52184555388896 359.97820323556 -19.452048320600667
61668.18236574936 0.0464283290961336 -0.3105253428203637 y 0.765650624998504 38.636228863909956 0.022197069077823265 22.220061814087902 359.378954136669 -19.43936917861061
61600.3225804107 0.8718082011431345 0.22903587479980292 z 1.2730959890376858 46.398599510918416 0.02920371738164621 22.418837169326288 359.7857354633755 -19.658605214632296
62487.064075812166 -0.9007275005006689 -0.3943728126614837 z 1.0254393674808762 46.86448925082356 0.02405775979042892 22.429684709814268 359.9628828199175 -19.577023266088883
61994.37130051854 0.6039087106975997 -0.008470459794644402 z 0.758599475084352 72.10498087454157 0.014515042943955486 22.89748815413512 359.23192085334875 -19.53009432744352
63463.19801577273 0.5025031541125777 -0.0821625996372534 y 0.6332259699843651 40.97709814746586 0.018406531240442888 22.283927989063905 359.1885172884466 -20.084652754360445
60193.31745165652 0.25454228282487545 -0.2117574098052011 z 0.7422252810624342 83.05418364135726 0.013411320660974923 23.050978773680963 359.0912953231598 -19.551882750873915
63078.29459183117 0.7285105505235675 0.08810849759011524 y 1.4158675222844153 20.129116497201895 0.07104656245873169 21.51213677253031 359.10996669701706 -19.69044462015358
63380.40823656422 0.8607327002586704 0.4790303065462914 z 0.8229269342001319 61.50222250675574 0.01670437768387696 22.724802014573278 359.5372905194839 -19.796632266321932
63461.23228949344 0.528345252707432 -0.056588416536223464 y 0.9450114308903219 30.775645921946833 0.032293765114240584 21.97309293093385 359.1961728967166 -19.48610520996212
61695.197887624876 -0.37129926421115317 -0.4518360101527482 z 1.0618308394324891 41.91811533095744 0.027233495172028565 22.308579359704726 359.16104407206586 -19.67282582960378
60511.28191959394 0.8286217610364964 0.1784668864032436 y 0.7490448824710277 34.24470950280827 0.024050807734140468 22.08905870528511 359.89108114954144 -19.773220790002217
60240.07555498306 -0.45218674927869223 -0.4669497351841845 z 0.5775344774705949 105.49149429062204 0.011400542100822152 23.31061859958155 359.334794465664 -19.59859569050583
60193.33385010974 0.2542942725646627 -0.2118822895200593 y 0.6328632320181139 45.16330372175838 0.017215047917735565 22.389539247427926 359.0912953231598 -19.551882750873915
63463.18280505068 0.5027041993718132 -0.08203482427400974 y 0.7530933396037007 33.02684079040515 0.02489884239599497 22.04974257136659 359.1885172884466 -20.084652754360445
62435.15383658395 -0.4993259526585467 -0.48530804927538995 z 0.7260400832242832 79.86320608630889 0.01351470007266027 23.008441841260158 359.53596125647255 -20.070837293782557
63078.27772466837 0.7286753006249138 0.08824887105758766 z 1.1596788058330085 47.91874747799889 0.026185598539366375 22.453838633517584 359.10996669701706 -19.69044462015358
62697.29295079542 0.8614467392496011 0.22064745021911994 y 1.2675092546625288 18.498401662328053 0.06924580354327828 21.420410502164927 359.97820323556 -19.452048320600667
62104.07085123242 -0.8413835912429211 -0.4586253598425215 z 0.857933810363092 55.465297997659064 0.018418933655515564 22.612628365808348 358.644505149094 -18.96864993333622
63170.16442471183 -0.5691221831775676 -0.47694383462843437 y 0.7287383141671242 34.06788961636117 0.02361281314236101 22.083438067696886 358.71833348897735 -18.958189405261756
60274.11149562116 -0.8186467256145373 -0.46539281267388605 z 0.9965463970824666 42.88235873310987 0.025299301512994157 22.333271653154874 358.42419672092325 -19.270517190768583
60540.21710253605 0.5147259696506044 -0.055300802047971394 y 1.0086018696996775 24.14538141301353 0.04295233910688745 21.709660164490593 358.88056003033137 -18.96148279078393
60538.22428243906 0.5384727971360687 -0.03780474762050817 z 0.8871092208394478 63.118429151562204 0.01724917343055054 22.752965443937065 358.7322505652679 -18.8665868951658
60274.07598774018 -0.8184121184021881 -0.46547627220859594 y 0.5635541275538146 47.02293589843656 0.015608721659577732 22.433349341683382 358.42419672092325 -19.270517190768583
63435.32220441181 0.8006401515564759 0.16231436947318728 y 0.9900711245852355 26.0524736118942 0.03929662840249473 21.792197400858658 358.9029394342253 -19.040679494476333
62751.179189859526 0.2228155671637601 -0.21011153017793616 z 0.9337491828631532 62.431425449512055 0.017991492726667908 22.74108311656466 358.3630190688958 -18.683789267806524
60274.127805335746 -0.8187543805262715 -0.46535441684393425 y 0.9235328248583465 24.865506668903535 0.03846378774311185 21.74156827167468 358.42419672092325 -19.270517190768583
62368.21288902017 0.490462836107866 -0.06871070875691689 z 1.0113872346354225 54.34134560822896 0.02112810993652033 22.59040095985383 359.0397212288077 -18.682151211666515
59857.213357518376 -0.2142727913029461 -0.3951412777032932 y 0.7048881358776727 40.07009359163192 0.020235032894525114 22.259625881196396 358.35707003225144 -19.321486255098492
63435.30646339649 0.8007665457096406 0.16243848215776566 y 0.8122317221715747 31.695817687629585 0.027507877106243212 22.005079889577026 358.9029394342253 -19.040679494476333
61274.2255308257 0.4704807263657998 -0.08610473271058067 z 1.2284478611790794 49.16019135348896 0.02691530590044477 22.481608900875948 359.0053552231119 -19.02159064234942
