|               MJD|            ra_pi_amp|            dec_pi_amp|filter|         seeingFWHM|               snr|     position_errors|    fiveSigmaDepth|             fieldRA|           fieldDec|
|            double|               double|                double|  char|             double|            double|              double|            double|              double|             double|
|                  |                     |                      |      |                   |                  |                    |                  |                    |                   |
|              null|                 null|                  null|  null|               null|              null|                null|              null|                null|               null|
 60184.329874209216   0.38860700039035784    -0.1271486813424915      y  0.5849362058016531 48.354750456262664 0.015694960973688884  22.46367285509359    359.1919109565882 -18.694125013093196 
   60929.2809890179   0.18786781215842382   -0.23950425012286444      y  0.6805210912592057 40.874603613903815  0.01942135553598643 22.281208874332094   359.89308885194373 -18.819949184207616 
  60622.09575456302   -0.6487615963436191    -0.4857417711662257      z  0.6055027067680201 111.40797768318627 0.011381531485699797 23.369865716248274    359.9822058242126 -18.843633080520423 
  60622.11249237107   -0.6489445376258557    -0.4857482675603329      y  0.5874623357781857  53.36051694360588 0.014872957007223575   22.5706250598283    359.9822058242126 -18.843633080520423 
  63051.33321958856    0.9100916566795056     0.3040510522160918      y   2.197615433181595  11.28813491300096   0.1949403189314654 20.884130467554233    359.2894467391908 -18.512384150984918 
 62048.211360649126  -0.18396563559121518    -0.3812249625123134      y  0.7501280733130374 29.277205824473565 0.027503909091717724 21.918899053927248    359.5255317669665 -18.388568555367822 
 60248.194741144696   -0.5507153282379722    -0.4716357707349419      z  0.7400763103800222  67.96518657250851 0.014784160729342249 22.833291272726033   359.86482592267805 -18.409524966001083 
  62048.19613052804  -0.18373090764312167     -0.381146608906993      y  0.7344523094174447  30.33845251658804 0.026192702552533094  21.95755855119589    359.5255317669665 -18.388568555367822 
 62786.093218149304   -0.3043259610683262   -0.41685723231903266      y   0.741237175872889 31.980906791378434 0.025242743195730038  22.01480192324746   359.17301665730923 -18.453120777665585 
  62106.10563262051    -0.846364514618041    -0.4558087603048521      z  1.0552371309540212  41.06707014327534  0.02757274932605801  22.28630928914796    359.6745493550385 -18.476851385220247 
  63051.34862311787    0.9100396816307867    0.30395045474544813      y  1.0546936262767697  24.76466011981646  0.04374692837112546  21.73715591897682    359.2894467391908 -18.512384150984918 
   60929.2647202799    0.1881186553822252   -0.23938536490930254      z  0.7825139148061806  66.92880443098812 0.015384950165771759 22.816607657015254   359.89308885194373 -18.819949184207616 
 62786.166422316295  -0.30541234026523373    -0.4171664539197282      y  0.7481189351283432 31.716895409262733  0.02561962519933768 22.005801664287997   359.17301665730923 -18.453120777665585 
   62786.0775471834   -0.3040933353426964    -0.4167909507845113      y  0.9762691508222838 23.344551203591696  0.04299898219519671  21.67303881186951   359.17301665730923 -18.453120777665585 
  62786.18180768084  -0.30564060393708736   -0.41723135915451953      y   0.726884668560628  32.37854630876734 0.024576075918536253 22.028218355279556   359.17301665730923 -18.453120777665585 
 60184.314745467826    0.3888230752621831     -0.127027357715147      y  0.5614695494628417   51.3963415787878 0.014810149931046372 22.529905506069806    359.1919109565882 -18.694125013093196 
 60517.421456989425    0.7859034814882593    0.11059626526288309      z  0.7217379398269749  71.77614617248354 0.014181364231417297 22.892525330026643   0.5656988909660371 -21.663533575242298 
  63430.36766370851    0.8472907935718158    0.18254158809313706      z  0.7853875897558689  87.36810475281801 0.013446541059636148  23.10595727618113   0.1844103862597627 -21.678324551615482 
  62042.12036119934  -0.07329688308444121     -0.400561669079949      z  1.1477299278791553 47.707796443453915 0.026053078856523006 22.449048383075123  0.45503377673878026 -21.617692062620655 
 60574.279722515945    0.0450091856380589    -0.3489003367528519      z  0.8015383106621472  64.49808937752358 0.015951120633518005  22.77644211353539   0.9427149890557013 -21.205739112345498 
 60894.290387608824    0.6741480627571301   0.015758916472972378      y  0.7984954460951467  34.65072465854367   0.0251203394067942 22.101855793016956   0.6190065161631615 -21.071140868415068 
  63113.30760180402    0.3078946867504384   -0.21894090301708996      y  0.7784901448188056  32.96102591699824   0.0256482701801511 22.047576790954842   0.6392845978012104 -20.910386194140877 
  61600.31050444353    0.8779701404416941     0.2227964561248302      z  1.2163391053419488  47.47241697731974  0.02750432308003368 22.443678348274215   0.7372726912987065  -21.01362698262338 
  61744.05863027386   -0.8568746376283733    -0.4556223301142013      z   0.983075117286603 63.056262486987656 0.018521931277527236  22.75189555261349   0.4633613422787804 -20.953173717685633 
  61286.30840561076   0.32504838623182447   -0.21591664708440708      z  1.4280269062557875 41.913602788542825 0.035507948672071014 22.308462472426505   0.6706262699145834 -21.217362557998236 
  61015.05885118714    -0.860415364868084   -0.44927405625017625      z  0.9871963464173759  55.01480453935148 0.020542495270482478 22.603773924921626   0.7703824781600993 -21.066195528647278 
  62375.38430230393   0.41415543133656274   -0.16691575487857657      y  0.8713042300803816  25.46001385873423  0.03565356314139272 21.767221578456613   0.4865136657687164 -21.384292958828443 
 62042.152855815926  -0.08099188702675868    -0.3941631211900979      y  0.8789495977305831  33.14337556809423  0.02834237181928083 22.053566834457293  0.04089510525122042 -21.220098243576338 
  60126.36989310709    0.9254903797496408    0.32193619101238086      y  0.6571000863837073  45.28098627111818 0.017623475018039222 22.392364683431133   0.8646947418990178 -21.171244310885687 
 59921.101565521334   -0.8731757638572839   -0.44253718317748647      y  0.8809869114624119 27.561630310692223 0.033491990683905334 21.853337247030886    0.850424510951881  -21.31563593837068 
  61286.35738414001    0.3243249826199806     -0.216308610103293      z   1.212425348648733  46.25903464567987   0.0280523967099711   22.4155664028519   0.6706262699145834 -21.217362557998236 
  60184.32897361378   0.40901958680289224   -0.16340465075289778      y  0.5332886834300811  53.93328677750726  0.01406311499480615 22.582217208332004   0.4912169964326115 -21.165229056439955 
 62042.135270798615  -0.08071614192310952    -0.3940640001577258      z  0.8981259663088111  62.24121564501536 0.017556139922485916 22.737770155041346  0.04089510525122042 -21.220098243576338 
 63113.290792968925    0.3081439883337822   -0.21880766344859878      z  0.8328290826603509  55.01556629328587 0.018142792981133377 22.603788958295038   0.6392845978012104 -20.910386194140877 
  62375.36932558015    0.4143663294832209    -0.1667905464846708      y  0.8234129916856685 28.058042569861644  0.03100375872881514  21.87271841366342   0.4865136657687164 -21.384292958828443 
  63118.33478654734   0.23258096970611405   -0.25695597287920247      y  0.9866211990176762 28.146340566656445  0.03645177015527992 21.876129834817732   0.6567119253806107 -20.851528630068696 
  59921.08673060341   -0.8731151070168016    -0.4426053039346633      y  0.9314967590082379  26.94786803334065  0.03598404276045367  21.82888601890554    0.850424510951881  -21.31563593837068 
  60126.35401895225    0.9255245753570307     0.3220474926194792      y  0.6634613377144456  43.57819302871971  0.01821507590587313 22.350748034779638   0.8646947418990178 -21.171244310885687 
 61220.356295977894    0.9325086037776177     0.3335264498269698      z  0.6507608195798168   75.9639056836217  0.01316770806989954 22.954093203876074   0.8150647355569313  -21.01878322198754 
 60153.413171080836     0.773179889853236    0.10603353865594523      z  1.0337640478215981  63.08741345949632  0.01919656500631068 22.752431794150766   0.6134432384541878 -21.103410741766133 
   63118.3185140521   0.23282880666847758    -0.2568325587751231      z  0.8271079759489463  75.82165809417168 0.014798564352775372 22.952058182899428   0.6567119253806107 -20.851528630068696 
 60184.313837095586   0.40923337491730616   -0.16327866600680457      y  0.5563438538857729  52.23673772701314 0.014609302322672326 22.547515105874773   0.4912169964326115 -21.165229056439955 
   63378.4261274712      0.83786321692007      0.497912056520058      z  0.9674632515241527 49.443683130346486 0.021974222694033162 22.487852025409953   0.9395743862630359  -21.16876794118645 
  60574.29640305758   0.04474698556849583    -0.3490084794151302      y  0.7384783580192675  35.82483312599253 0.022911133084157344  22.13803542942731   0.9427149890557013 -21.205739112345498 
 61600.327980007525    0.8778741353605669    0.22265737692778959      y  0.9464411242591676 31.213165862006424 0.031928278350840285 21.988419539521665   0.7372726912987065  -21.01362698262338 
  61750.05298472654   -0.8800514372002606    -0.4312928569530755      z  0.9309038208939628  53.63424318986315   0.0200311954355618 22.576180381299416   0.8008431350772425 -21.498235867519778 
  62288.43172424163    0.8801639226173453    0.47398228453159813      z  0.9913966054937741 49.278195449767594  0.02246660888192999  22.48421197849986  0.03473770015008284 -21.354250730236405 
  60894.27523013845    0.6743136458101451    0.01589202830136274      y   0.668780089038079 41.531233326253165 0.018955438673073272 22.298512059821295   0.6190065161631615 -21.071140868415068 
 61220.373261569795    0.9324794742667778    0.33341088713306194      y  0.6688200976284502  41.11737715627301   0.0190941505715832 22.287638498115875   0.8150647355569313  -21.01878322198754 
  63434.31399476445    0.8182011850840021     0.1498976405386855      z   0.766256291085754  67.42313849721137 0.015138052602366808 22.824597401015684 0.020079076592775073 -21.547842797772716 
  62103.12415747167   -0.8178632371081602    -0.4827524461633086      z  0.8650483380986419  51.44002906699994 0.019565257663956476  22.53082800246291   1.2387897615657475 -20.994278016694718 
  63051.34997103962    0.9170723113061003     0.2999603971861858      y  1.0541629288598475  24.87703579415453 0.043538898024641406 21.742071566773745    1.264877310393125 -21.042137146256604 
 62486.047107768536   -0.8967279071770327   -0.40588098464194733      z  0.7410142823915722  68.27612245556752 0.014757774525996484  22.83824711077752   1.2890993356231686 -21.258095065823056 
 63051.334566112724    0.9171155670471417     0.3000718470879184      y  2.1983369257765024 11.331137873136537  0.19426603770454068 20.888258798948872    1.264877310393125 -21.042137146256604 
 60183.199412936665    0.4351323368296752   -0.14998175069594036      z  0.6522552680510844   89.5601835295082 0.012370942193788124  23.13286242635405   1.1506023237043046 -21.022114023392575 
  61221.38595179031    0.9297246865093942    0.32848752039656076      z  0.6615881241019523   72.8959147556643 0.013504443398205676 22.909332964660436    0.450186448429402  -20.15716054506799 
 61221.403400426396    0.9296882169261886    0.32837113300965226      y  0.6330948855886517  43.61344652444541 0.017627128272414652 22.351626008836224    0.450186448429402  -20.15716054506799 
  60540.22692556124    0.5369225496115612   -0.06672933328075299      y  0.6969717171863978  36.40802965458986  0.02159786830119961  22.15556792974574   0.4238071930868329 -20.025335857521117 
  62840.07654991438   -0.8608171656996667    -0.4558713951500921      z  0.9204213272357779   51.8669416164597 0.020369439632032266 22.539801589563485   0.7735674272777368 -20.443029419999466 
 63430.422237643754    0.8516373884584095    0.19523692412705923      y  0.7747008095657376  39.99355401035566 0.021799581744834953 22.257549987272164   0.8281663486385362  -20.61833414762297 
 61984.323175125646    0.7340651645399503    0.07106660660781443      z  0.8699480202639949    70.069035957092 0.015941980197929674  22.86639034492488   0.9190443933641124  -20.51074312028356 
 59858.252844425326  -0.18765283002975056   -0.41471119571595944      y  0.8152170786792555  29.77032872778315 0.029152331478183583 21.937034064681203    0.883690787043911 -20.066378656471336 
  63380.41465362942    0.8516611127815794     0.4886473844382336      z  0.7426684451242074  69.44551525530979 0.014641284509403302 22.856685500493754   0.8577063329547998  -20.48137517884736 
  61984.33996266875    0.7339017809611995     0.0709216872760093      y  0.7719694309722155 39.920592093675275 0.021770248785882008  22.25556742422465   0.9190443933641124  -20.51074312028356 
  60540.21180525412    0.5371172012383537   -0.06660048399251658      y  1.2083410318636432 19.872609016714758 0.061621171042686614 21.498212209423126   0.4238071930868329 -20.025335857521117 
  60245.17716569305   -0.4969614836526433    -0.4976897551861017      y  0.7413901886403916 30.074126395758537 0.026603115135628994  21.94805754078468   0.9511032899415042  -20.78586390512844 
  60958.13355587867  -0.24869539137284022    -0.4372268950271061      z  1.1428554408972655  50.71786540352301  0.02465284061779539  22.51547740620518   0.6436755256736943  -20.36197186701707 
  60902.34308411735    0.5829660842286821   -0.04223644544527928      z  0.9121420559686807   66.7973492639033  0.01692539336125072 22.814473060659402   0.8094875930930259  -20.24708242398855 
   60875.4052561615    0.8450883880899118     0.1884308079617027      z  0.5791259824055736 118.30417957745938 0.011133878987646268 23.435075209465257   0.8094400454262849   -20.1093833431912 
  60245.19222085177  -0.49715957357108165    -0.4977167217721406      y  0.8679180224244781 24.669644294270057  0.03657521434040301 21.732982208025213   0.9511032899415042  -20.78586390512844 
  59858.23755500986  -0.18741739631351192    -0.4146361837085819      y  0.6663726774872615 38.168202690325884  0.02011992088440258 22.206829263800092    0.883690787043911 -20.066378656471336 
  61010.04615348847   -0.8333917763444304   -0.46550875632645367      z  0.7096088870240588  68.87718422417309 0.014357646526659747 22.847763450078688    0.896754896479269 -19.975824952177188 
  60245.17310644601   -0.4969080678526092   -0.49768247847882374      y  0.9535645555354303 23.143045343897555 0.042399211236857054  21.66362625480785   0.9511032899415042  -20.78586390512844 
  60540.35156651087    0.5353166691468413    -0.0677912946848945      y  0.9304192946995015  26.68000643039102  0.03627872039534119  21.81803981395442   0.4238071930868329 -20.025335857521117 
  60249.18152744155   -0.5551722091205216   -0.49722397573648547      y  0.6167122975887234 45.468242699019385  0.01685143293838287  22.39684541289205    0.451188111277927 -20.362374242016234 
  61010.06277722667   -0.8334899925968883    -0.4654547976027238      y  0.7210276346697965  36.87749178718894 0.021960864139525332  22.16947842656548    0.896754896479269 -19.975824952177188 
 60249.164989673365   -0.5549665422310719   -0.49720350678526826      z  0.8024294285842961  70.77890891828487 0.015117223037258189 22.877334648038147    0.451188111277927 -20.362374242016234 
  62342.28028476044     0.795253852295966    0.13386356864226912      y  1.1020509595089751 21.708209638077413  0.05174207988142328  21.59413500652858   0.6548033649040662  -20.28960179441547 
  62342.29548177809    0.7951290230897275     0.1337365498948175      y  1.0361608419228456 23.635520481038927  0.04496520891331012 21.686487915166452   0.6548033649040662  -20.28960179441547 
  63021.43076821435    0.8884931794107621     0.4638247611233853      y  1.3047286863806578  20.31401335623211  0.06500182674158572 21.522064323309294   0.4549108382804749 -20.152460171936244 
   60602.2055575368   -0.3914095903163122    -0.4730355821415065      z  0.5923938109319585  82.26828485517771 0.012322778942717676 23.040656097026854  0.33716790705948707  -20.54895050051126 
 61192.436989908245    0.8806214542445703    0.47736656710059766      z  0.7959419111270014 52.534581829174094 0.018153437674685358   22.5536881883099  0.45988834070273427 -20.453830528126684 
  60245.15817431068   -0.4967115540350041    -0.4976556894576364      y  0.7524366647706617 30.381092084709667 0.026709267684489637  21.95908344176544   0.9511032899415042  -20.78586390512844 
  60958.21975490658  -0.24999862329156314    -0.4375998471050815      z  0.5345020878492899 106.50573549217215  0.01118863843742656 23.321007478679732   0.6436755256736943  -20.36197186701707 
  63470.37821523628    0.4177468964966646     -0.145189501647969      z  0.6336532623646701  88.44252856168097  0.01230167291577029  23.11922786544313   0.0551154994952158 -20.434724086234283 
  60164.39562579213    0.6679715622880731    0.02293191976514531      z  1.0929702515977437  55.49916799225426 0.022086921190129234  22.61329117043145   0.9367924408684191 -20.243744924823822 
 60566.187090563406    0.1606174812425962   -0.28011253122018287      z   0.699318105771715  88.02834723972603 0.012771488206260945 23.114131358948747  0.31098621104085783 -20.371065495060467 
 60540.336337411485    0.5355130070588604   -0.06766155747507514      y  0.7119607653863909 36.128680894366674  0.02209833097325461 22.147205252147558   0.4238071930868329 -20.025335857521117 
 62470.140262911766   -0.8342052581594288   -0.47343239458578934      z  0.8461554704382411  68.63399360028538 0.015874267611952854  22.84392316386391   0.7468714853878322  -20.62470182070308 
   61958.3300411363    0.9139206074833042     0.2876937570904173      y   0.938781779421527  27.08062366973593  0.03607969024278625 21.834221644104638    1.812173365646903 -20.357226896450268 
 60273.096063533434   -0.7857581493388938    -0.4872135633824258      z  0.6852426957630976  65.73188714468697 0.014445648010058152  22.79701524150088   1.7336485947173317 -20.030033019336173 
  62049.24194581377   -0.1614223749024743   -0.41799069912938763      y  0.9112034435198432  25.48733774073929   0.0371234400464729  21.76838617405817   1.7792337364979303 -20.248608467596387 
  63162.04338905966   -0.4243820139887789    -0.4908736982763337      z  0.8100115230997965  78.42666653880207 0.014376129229701742 22.988734379338176   1.3489215977145175 -20.819561893063696 
  62338.31072316897    0.8322020586178533    0.17244321597068754      z   0.644927262718466  97.56732631251934 0.011987204863010031  23.22583599905645   1.4003555904488767  -20.08376933194901 
 61575.403253061835    0.9346334664622917    0.40130214962947863      y  1.0607150388418027  25.01442712904767  0.04356730775968385 21.748051392373192   1.5103456332608773 -20.638118863171425 
  62049.25733361059  -0.16166089192431712   -0.41806820464283373      y   1.050453221728086 21.290144552355294    0.050343062718652   21.5730215145356   1.7792337364979303 -20.248608467596387 
  62338.32801697079    0.8320789721512296     0.1723017780243803      y   1.260870141462828  23.85183777146048  0.05380013382280099 21.696379606222465   1.4003555904488767  -20.08376933194901 
 62368.228808908374    0.5304489862681518   -0.08622884009676246      z  0.7416719144634373  76.75310677153209 0.013905942681505596  22.96531489827651   1.7644630821642167 -20.343084478247235 
 61285.216677343335   0.35336892311648166   -0.18630420307323803      z  1.5775603370744447  35.95648973359175  0.04499934250607675 22.142018206563826   1.4163742074141246  -20.02853198477051 
  63441.41458607826    0.7705645101182858    0.10477125253156709      y  0.6624855062122866 43.732167335487404 0.018151670103685888 22.354577492178972   1.1515368097977674 -20.648766624760242 
  62404.25156075767 -0.005529973861994217   -0.35662166194122674      y  0.8538379070350577 29.596573813595256  0.03053321434894711 21.930678586066392   1.6055916561403374  -19.99964659659218 
  61248.27099277057    0.7916064240575348     0.1282198240256344      z   1.011404138225003 49.227093251251816  0.02285005457697273 22.483085470212227   1.3543291038032903  -20.02136196243179 
 62424.008421983104   -0.3136634401531837    -0.4622786240893352      z  0.9276636524508246  58.37155110488281 0.018776798646051397 22.668078074043247   1.4187303058265452 -20.412030609695922 
  59865.22779960108   -0.2804618934642362   -0.45389456958234614      z  0.6654535359367343  81.18781001309657 0.012929893193168883 23.026302056060143    1.679741176598814 -20.524751043393863 
 60600.218225425226   -0.3463905869419631    -0.4646772337235899      y  0.7937259913536073 26.011838953648876   0.0321108381445759 21.790502630433046   1.3838316214887039  -20.23264826290086 
  63463.25189760508    0.5314902102121198   -0.08699599519193156      y  0.6177657426697005  44.93809758424065 0.016999442884439935 22.384111696631038   1.2241774973141537 -20.790647512880756 
  61724.11797521924   -0.7035912546512778    -0.5078738620085346      y  0.7896145490523943  33.85675680848579  0.02537569103237668  22.07668837420968   1.0028869627765993 -20.802111434656464 
  61599.43491891299    0.8853910429868076    0.23991056441761446      z  0.8938828624365786   70.6592103682982 0.016125700035242142  22.87549693864184   1.1921099018714654  -20.04487957723941 
  61958.34532087434    0.9138692054532558    0.28758220770368736      y  1.1192582979433139 23.039872205029916  0.04959775769431163 21.658775153815206    1.812173365646903 -20.357226896450268 
 62368.241604956536    0.5232490723366819   -0.09061157199048979      z  1.6408147945580274  33.66755175518749   0.0497511548367318  22.07060383018433   1.2834235127323297  -20.52595694702645 
   61575.3885718942     0.934616287512648    0.40138513682963384      y  1.1637712051084228  22.25128148504943  0.05324872945694423  21.62096255844775   1.5103456332608773 -20.638118863171425 
 61724.101332778795   -0.7034268561680639    -0.5078900673524224      z  0.7604080508679446  65.79497045072681   0.0152829879748517  22.79805672969253   1.0028869627765993 -20.802111434656464 
  63463.23649903369    0.5316888089830886     -0.086862920366174      y  0.6615402558039363   41.1447960969387  0.01893444482318876 22.288362275193528   1.2241774973141537 -20.790647512880756 
  61248.28740780956    0.7914680311567567    0.12808182402532609      y  1.0481331617127019 25.750420989473255   0.0419139327736865  21.77953582327391   1.3543291038032903  -20.02136196243179 
  61599.42798617237     0.885426732169715     0.2399638080342955      z  0.9304327339958134  71.32413176347303 0.016437015432966783 22.885666223276544   1.1921099018714654  -20.04487957723941 
  60510.33113057799    0.8498706454095877    0.19012475896852252      y  1.2851082177603856  21.70836908738584  0.06003741728188856 21.594142981357187   1.7649567436444684 -20.333391810978235 
  62404.23596192081 -0.005284296688205894   -0.35652478099303747      y  0.8650655663458013  29.68387573668799 0.030810576500153213 21.933876501328214   1.6055916561403374  -19.99964659659218 
  60600.20294212101   -0.3461684818616685   -0.46462498171179134      y  0.7661708239967778  27.77569109979987 0.029340914989381434 21.861737173232317   1.3838316214887039  -20.23264826290086 
  60600.19199227444  -0.34600933793891125    -0.4645875253073869      y  0.7674832174624693 28.133221488672383 0.029055390698268783 21.875623652549137   1.3838316214887039  -20.23264826290086 
  60510.31556761167    0.8499733511115282    0.19025183121349026      y  1.4668316178684953 18.630751554778374  0.07936427399020116 21.428150925314903   1.7649567436444684 -20.333391810978235 
 62368.258170446315    0.5230335108122265   -0.09075410153808022      y   1.385072692764512  20.72457889214772  0.06757636772126695 21.543789276096966   1.2834235127323297  -20.52595694702645 
  60600.17678256219   -0.3457882608849552    -0.4645354694285778      y  0.5983337294007172  37.47783452028118 0.018838293746815997 22.187011212371267   1.3838316214887039  -20.23264826290086 
  59918.02821617548   -0.8627295433013952   -0.44900451299000194      z  0.7395014910698579  55.89080285770872  0.01658506036957103  22.62092585964668  0.17888389553282752 -19.898267683413764 
   61573.4240558668    0.9340036209005068     0.4058092945964838      y  0.8127512672998556 35.995812995232384 0.024694402327076943  22.14320495643795  0.04182535419716701  -19.07227025866103 
  60896.27076500215    0.6509848797574782   0.019122611533461897      y  0.8603476208666351  26.42726979312062   0.0340565320056194 21.807705735143955   0.5243114418030049 -19.521356406912826 
  61984.30547741723    0.7304486732065277    0.08058274391233493      z  0.8599784648941918  69.05506330634257 0.015971540543619708 22.850563808517023    0.574866559487984 -19.630584671866572 
 62312.407834812744    0.9328545272328449    0.36019103616100046      y  1.2785822039421704 21.484393015429823  0.06034645641460787 21.582882710044853   0.9241239503463663  -19.72868763991472 
 62434.155669115804  -0.47516344525232423    -0.4776249292396327      z  0.8018302853885173   66.4190331055552 0.015676107670218802 22.808306361836404  0.27422535310815505 -19.464452595416343 
 62079.139473717376   -0.5953241011173693   -0.49307228472709236      z  1.1134933345489555   44.0621208181868 0.027177616595004395 22.362738481606996   0.8587139569596159  -19.21204244282973 
  62377.33110768266   0.38779839664507043    -0.1580671193199693      y  0.9379134749853507 29.322549699715424  0.03351282489790351  21.92057931680205   0.5608520527262439   -19.8367564204643 
  60238.04820587306  -0.41399395728362715   -0.46456639773249203      z    0.61363338690253 108.17254586191162 0.011496949093948286  23.33786761674257 0.008567058119478983 -19.717196960615325 
 61573.415398518824    0.9339927475727263    0.40585259554828484      y  0.8872753908187242  32.57531110638329 0.029015346983820627 22.034796419357146  0.04182535419716701  -19.07227025866103 
 61639.325619970936   0.49396447779933395   -0.08472139305829043      y  1.1816251957022317  23.13090691081136  0.05205383102100381 21.663056641194537   0.4951463098379448  -19.20798752501796 
 62312.393706488096     0.932864559159038     0.3602771521409591      y  1.0430125864328081 26.160676465955174  0.04110444616167313  21.79669741375241   0.9241239503463663  -19.72868763991472 
  60896.28619372837    0.6508103476361391   0.018991018785188822      y  0.8457610402294582 27.228570799510095  0.03263155805166282  21.84013710479633   0.5243114418030049 -19.521356406912826 
  62434.17194789848    -0.475382189232916   -0.47766344472795547      y  0.9620280974035349 28.449150787808666 0.035263322602401136  21.88774825705331  0.27422535310815505 -19.464452595416343 
 61639.340640337636   0.49376380250416707   -0.08484695418339341      y  1.0134412638573098 26.776841211170975 0.039146477868880626 21.821973347150237   0.4951463098379448  -19.20798752501796 
  62084.15095090055   -0.6583749165093985   -0.49726064136412185      z  0.8951998976609513  71.37888423960048  0.01604025535550549  22.88649937663537   0.3720001609520432  -19.53721649639155 
 60932.282353143135   0.15469798555659556    -0.2783426033682437      z  0.6704660617384197  96.88459476186299 0.012161000107311772 23.218211806869554    0.668752352437784 -19.891439875631843 
  62350.41057602879    0.7178923616666599    0.07293373766864103      z  1.2497231718958408  47.94317270560714 0.027919096902130517 22.454391915873014   0.3517637925571823 -19.543506537620228 
  61685.20464205687   -0.1977727483604486    -0.4159142091024002      z  0.9685238345198225  66.98784145750776 0.017579523441593484   22.8175649486326    0.650430315206842  -19.86389450637983 
  61273.26216124575    0.5001670610985884   -0.08271092270949518      y  1.0931350879956125  28.01446345910351  0.04028138867439364 21.871030762042377  0.11640676764278043 -19.515766540563863 
 61273.245102008324    0.5003940896510519    -0.0825678635207421      z  0.9376473048136098  68.72892851413116  0.01691516853431233  22.84542392240752  0.11640676764278043 -19.515766540563863 
 61685.221105773715   -0.1980256908443848    -0.4159936002684179      y  0.8403027288276204 35.800966399731706 0.025512972502272444 22.137311864177885    0.650430315206842  -19.86389450637983 
  62377.31534897519   0.38802368123527403    -0.1579385586967985      y  0.8186153047176031  34.54915954295743 0.025718008253213628 22.098668706691974   0.5608520527262439   -19.8367564204643 
  62672.42288219456    0.9318755646539153     0.3888355003087442      y  0.6533543982870472  43.01546145946443 0.018185171506149272 22.336636454829602   0.6324388588633816 -19.739812631441513 
 61551.408950849705     0.837867792379782     0.4895037179829232      y  0.9229120691942245  27.36985544913213  0.03517157572633562 21.845756248504586    0.830129181402326 -19.010669119716677 
 60275.097417784535   -0.8130659430479136   -0.47341870572122596      z  0.6165461676890794  76.64006937879988 0.012834218185384529  22.96371471220466  0.10450783631706075 -19.795151860455842 
  63015.43850187547    0.8554009714849351    0.47938861287604184      z  1.0926204551898113  39.68105132616558  0.02929470910790912 22.249032914189893   0.4785953362539276  -19.14161203110116 
 60163.382737693435    0.6735449083572562    0.04747999804962012      z  0.8376120641374558  68.96315053643531 0.015732776518691788 22.849117723483147  0.48472194831264337 -18.907118010646993 
  60163.39702312764    0.6733896824212581   0.047359949456176005      y  0.7730590364098019  36.64746726360416 0.023344738658538786 22.162684903079676  0.48472194831264337 -18.907118010646993 
 63015.424802872876    0.8553156012701969     0.4794244161498487      z  1.3420644337438086  44.16401868477322  0.03199127811025558  22.36524645152967   0.4785953362539276  -19.14161203110116 
  61547.42938106161    0.8065897981196928     0.4993790529771753      z  0.9205434498465676  46.23683300843295 0.022279601244641768  22.41504518774385   0.9858434606942007 -19.284448464712245 
  61257.40176613685     0.705171595099558    0.06082701021693098      z  0.8846815176023753  66.48216091817403 0.016645648410018185  22.80933780714953   1.3056936815639253  -19.18378028359043 
 62040.162263694554  -0.02405139756295573    -0.3541738225284625      z  1.3749821750091826  45.55190794449377  0.03179829168380491 22.398841419513285   1.5019666576557553  -19.44342698514331 
  61276.22023346076   0.47427107340305197   -0.10315275385266705      y  0.7477273169938751  38.40106348545837 0.021889274447358182  22.21343311905473   1.0368348075532015  -19.40119341017905 
 63162.070168491024  -0.43030488777880116    -0.4738788763388058      y   0.819762563180245  37.32640593689297 0.024131504021845055 22.182615426276865   0.9782943118729405   -19.5946179016169 
  61276.23602002529    0.4740567478325842    -0.1032847644168714      y   1.176942746473391 24.097633365859217 0.049853823312229886 21.707510970429343   1.0368348075532015  -19.40119341017905 
 61611.415923499386    0.8056871745873004    0.15228366055423254      z   1.254871942311516   43.3867728440122 0.030602859524186187   22.3459683592306   1.1106876312404905 -19.207807667368087 
   61366.1315784746   -0.7680097471402415   -0.48846453116872346      y   0.739719606758567   32.5986452971162   0.0247974704319564  22.03557387029516   1.0091216450625422  -19.65985729562507 
  63168.16540347298   -0.5127006152016832    -0.4824115953411481      y  0.7541318695240299  29.67503221176619 0.027309724304611326 21.933552986776206   0.9564718909821223  -19.13602658092268 
  63168.06163253575    -0.511348229919046   -0.48220660814328076      y  0.8058658549225477  29.13815326326872 0.029409086481926083 21.913730047433702   0.9564718909821223  -19.13602658092268 
  62458.12399075641   -0.7374666320908633   -0.49149819111925397      y  1.0420873896024405 23.199211239401247 0.046018739477978285  21.66625803757267   1.2669998137277543  -18.86263279598528 
  63490.15136857404   0.14709303883907043    -0.2803337010789575      z  0.8867629418700002  64.26167936369725 0.017041692540169007  22.77245516633723   1.5107985873367058   -19.4609808461097 
  62458.10734893665   -0.7373140508035759   -0.49151494673880886      z   0.953587251046018   46.0627367214612 0.022990642355415862 22.410949331899666   1.2669998137277543  -18.86263279598528 
  61366.11527488158   -0.7678756406738823    -0.4884937783354372      z  0.6761606932560925  66.27997286283532 0.014285388015242593 22.806030793992772   1.0091216450625422  -19.65985729562507 
  63168.07778782106   -0.5115588808962322    -0.4822386235150845      y  0.7979414019979826 30.040885222671378 0.028381890790399746 21.946856804136175   0.9564718909821223  -19.13602658092268 
